type,obf_class,obf_name,searge_name,mcp_name,side,desc
class,,bmp,net/minecraft/client/renderer/texture/TextureCompass,net/minecraft/client/renderer/texture/TextureCompass,,
class,,bms,net/minecraft/client/renderer/vertex/DefaultVertexFormats,net/minecraft/client/renderer/vertex/DefaultVertexFormats,,
class,,bmt,net/minecraft/client/renderer/vertex/VertexBuffer,net/minecraft/client/renderer/vertex/VertexBuffer,,
class,,bmu,net/minecraft/client/renderer/vertex/VertexFormat,net/minecraft/client/renderer/vertex/VertexFormat,,
class,,bmu$1,net/minecraft/client/renderer/vertex/VertexFormat$1,net/minecraft/client/renderer/vertex/VertexFormat$1,,
class,,bmv,net/minecraft/client/renderer/vertex/VertexFormatElement,net/minecraft/client/renderer/vertex/VertexFormatElement,,
class,,bmv$a,net/minecraft/client/renderer/vertex/VertexFormatElement$EnumType,net/minecraft/client/renderer/vertex/VertexFormatElement$EnumType,,
class,,bmv$b,net/minecraft/client/renderer/vertex/VertexFormatElement$EnumUsage,net/minecraft/client/renderer/vertex/VertexFormatElement$EnumUsage,,
class,,bmx,net/minecraft/client/resources/AbstractResourcePack,net/minecraft/client/resources/AbstractResourcePack,,
class,,bmy,net/minecraft/client/resources/ResourceIndex,net/minecraft/client/resources/ResourceIndex,,
class,,bmz,net/minecraft/client/resources/DefaultPlayerSkin,net/minecraft/client/resources/DefaultPlayerSkin,,
class,,bn,net/minecraft/command/server/CommandTeleport,net/minecraft/command/server/CommandTeleport,,
class,,bna,net/minecraft/client/resources/DefaultResourcePack,net/minecraft/client/resources/DefaultResourcePack,,
class,,bnb,net/minecraft/client/resources/FallbackResourceManager,net/minecraft/client/resources/FallbackResourceManager,,
class,,bnb$a,net/minecraft/client/resources/FallbackResourceManager$InputStreamLeakedResourceLogger,net/minecraft/client/resources/FallbackResourceManager$InputStreamLeakedResourceLogger,,
class,,bnc,net/minecraft/client/resources/FileResourcePack,net/minecraft/client/resources/FileResourcePack,,
class,,bnd,net/minecraft/client/resources/FolderResourcePack,net/minecraft/client/resources/FolderResourcePack,,
class,,bne,net/minecraft/client/resources/FoliageColorReloadListener,net/minecraft/client/resources/FoliageColorReloadListener,,
class,,bnf,net/minecraft/client/resources/GrassColorReloadListener,net/minecraft/client/resources/GrassColorReloadListener,,
class,,bng,net/minecraft/client/resources/IReloadableResourceManager,net/minecraft/client/resources/IReloadableResourceManager,,
class,,bnh,net/minecraft/client/resources/IResource,net/minecraft/client/resources/IResource,,
class,,bni,net/minecraft/client/resources/IResourceManager,net/minecraft/client/resources/IResourceManager,,
class,,bnj,net/minecraft/client/resources/IResourceManagerReloadListener,net/minecraft/client/resources/IResourceManagerReloadListener,,
class,,bnk,net/minecraft/client/resources/IResourcePack,net/minecraft/client/resources/IResourcePack,,
class,,bnl,net/minecraft/client/resources/ResourcePackFileNotFoundException,net/minecraft/client/resources/ResourcePackFileNotFoundException,,
class,,bnm,net/minecraft/client/resources/ResourcePackRepository,net/minecraft/client/resources/ResourcePackRepository,,
class,,bnm$1,net/minecraft/client/resources/ResourcePackRepository$1,net/minecraft/client/resources/ResourcePackRepository$1,,
class,,bnm$2,net/minecraft/client/resources/ResourcePackRepository$2,net/minecraft/client/resources/ResourcePackRepository$2,,
class,,bnm$3,net/minecraft/client/resources/ResourcePackRepository$3,net/minecraft/client/resources/ResourcePackRepository$3,,
class,,bnm$a,net/minecraft/client/resources/ResourcePackRepository$Entry,net/minecraft/client/resources/ResourcePackRepository$Entry,,
class,,bnn,net/minecraft/client/resources/SimpleReloadableResourceManager,net/minecraft/client/resources/SimpleReloadableResourceManager,,
class,,bnn$1,net/minecraft/client/resources/SimpleReloadableResourceManager$1,net/minecraft/client/resources/SimpleReloadableResourceManager$1,,
class,,bno,net/minecraft/client/resources/SimpleResource,net/minecraft/client/resources/SimpleResource,,
class,,bnp,net/minecraft/client/resources/SkinManager,net/minecraft/client/resources/SkinManager,,
class,,bnp$1,net/minecraft/client/resources/SkinManager$1,net/minecraft/client/resources/SkinManager$1,,
class,,bnp$2,net/minecraft/client/resources/SkinManager$2,net/minecraft/client/resources/SkinManager$2,,
class,,bnp$3,net/minecraft/client/resources/SkinManager$3,net/minecraft/client/resources/SkinManager$3,,
class,,bnp$3$1,net/minecraft/client/resources/SkinManager$3$1,net/minecraft/client/resources/SkinManager$3$1,,
class,,bnp$a,net/minecraft/client/resources/SkinManager$SkinAvailableCallback,net/minecraft/client/resources/SkinManager$SkinAvailableCallback,,
class,,bnq,net/minecraft/client/resources/I18n,net/minecraft/client/resources/I18n,,
class,,bnr,net/minecraft/client/resources/Language,net/minecraft/client/resources/Language,,
class,,bns,net/minecraft/client/resources/LanguageManager,net/minecraft/client/resources/LanguageManager,,
class,,bnt,net/minecraft/client/resources/Locale,net/minecraft/client/resources/Locale,,
class,,bnv,net/minecraft/client/resources/data/BaseMetadataSectionSerializer,net/minecraft/client/resources/data/BaseMetadataSectionSerializer,,
class,,bnw,net/minecraft/client/resources/data/IMetadataSection,net/minecraft/client/resources/data/IMetadataSection,,
class,,bnx,net/minecraft/client/resources/data/IMetadataSectionSerializer,net/minecraft/client/resources/data/IMetadataSectionSerializer,,
class,,bny,net/minecraft/client/resources/data/IMetadataSerializer,net/minecraft/client/resources/data/IMetadataSerializer,,
class,,bny$1,net/minecraft/client/resources/data/IMetadataSerializer$1,net/minecraft/client/resources/data/IMetadataSerializer$1,,
class,,bny$a,net/minecraft/client/resources/data/IMetadataSerializer$Registration,net/minecraft/client/resources/data/IMetadataSerializer$Registration,,
class,,bnz,net/minecraft/client/resources/data/AnimationFrame,net/minecraft/client/resources/data/AnimationFrame,,
class,,boa,net/minecraft/client/resources/data/AnimationMetadataSection,net/minecraft/client/resources/data/AnimationMetadataSection,,
class,,bob,net/minecraft/client/resources/data/AnimationMetadataSectionSerializer,net/minecraft/client/resources/data/AnimationMetadataSectionSerializer,,
class,,bod,net/minecraft/client/resources/data/FontMetadataSection,net/minecraft/client/resources/data/FontMetadataSection,,
class,,boe,net/minecraft/client/resources/data/FontMetadataSectionSerializer,net/minecraft/client/resources/data/FontMetadataSectionSerializer,,
class,,bog,net/minecraft/client/resources/data/LanguageMetadataSection,net/minecraft/client/resources/data/LanguageMetadataSection,,
class,,boh,net/minecraft/client/resources/data/LanguageMetadataSectionSerializer,net/minecraft/client/resources/data/LanguageMetadataSectionSerializer,,
class,,boj,net/minecraft/client/resources/data/PackMetadataSection,net/minecraft/client/resources/data/PackMetadataSection,,
class,,bok,net/minecraft/client/resources/data/PackMetadataSectionSerializer,net/minecraft/client/resources/data/PackMetadataSectionSerializer,,
class,,bon,net/minecraft/client/resources/data/TextureMetadataSection,net/minecraft/client/resources/data/TextureMetadataSection,,
class,,boo,net/minecraft/client/resources/data/TextureMetadataSectionSerializer,net/minecraft/client/resources/data/TextureMetadataSectionSerializer,,
class,,boq,net/minecraft/client/resources/model/IBakedModel,net/minecraft/client/resources/model/IBakedModel,,
class,,bor,net/minecraft/client/resources/model/ModelRotation,net/minecraft/client/resources/model/ModelRotation,,
class,,bos,net/minecraft/client/resources/model/BuiltInModel,net/minecraft/client/resources/model/BuiltInModel,,
class,,bot,net/minecraft/client/resources/model/ModelBakery,net/minecraft/client/resources/model/ModelBakery,,
class,,bot$1,net/minecraft/client/resources/model/ModelBakery$1,net/minecraft/client/resources/model/ModelBakery$1,,
class,,bot$2,net/minecraft/client/resources/model/ModelBakery$2,net/minecraft/client/resources/model/ModelBakery$2,,
class,,bou,net/minecraft/client/resources/model/ModelManager,net/minecraft/client/resources/model/ModelManager,,
class,,bov,net/minecraft/client/resources/model/ModelResourceLocation,net/minecraft/client/resources/model/ModelResourceLocation,,
class,,bow,net/minecraft/client/resources/model/SimpleBakedModel,net/minecraft/client/resources/model/SimpleBakedModel,,
class,,bow$a,net/minecraft/client/resources/model/SimpleBakedModel$Builder,net/minecraft/client/resources/model/SimpleBakedModel$Builder,,
class,,box,net/minecraft/client/resources/model/WeightedBakedModel,net/minecraft/client/resources/model/WeightedBakedModel,,
class,,box$a,net/minecraft/client/resources/model/WeightedBakedModel$Builder,net/minecraft/client/resources/model/WeightedBakedModel$Builder,,
class,,box$b,net/minecraft/client/resources/model/WeightedBakedModel$MyWeighedRandomItem,net/minecraft/client/resources/model/WeightedBakedModel$MyWeighedRandomItem,,
class,,bp,net/minecraft/command/server/CommandTestForBlock,net/minecraft/command/server/CommandTestForBlock,,
class,,bpa,net/minecraft/client/audio/PositionedSound,net/minecraft/client/audio/PositionedSound,,
class,,bpb,net/minecraft/client/audio/MovingSound,net/minecraft/client/audio/MovingSound,,
class,,bpc,net/minecraft/client/audio/GuardianSound,net/minecraft/client/audio/GuardianSound,,
class,,bpd,net/minecraft/client/audio/MovingSoundMinecart,net/minecraft/client/audio/MovingSoundMinecart,,
class,,bpe,net/minecraft/client/audio/MovingSoundMinecartRiding,net/minecraft/client/audio/MovingSoundMinecartRiding,,
class,,bpf,net/minecraft/client/audio/PositionedSoundRecord,net/minecraft/client/audio/PositionedSoundRecord,,
class,,bpg,net/minecraft/client/audio/SoundCategory,net/minecraft/client/audio/SoundCategory,,
class,,bph,net/minecraft/client/audio/SoundList,net/minecraft/client/audio/SoundList,,
class,,bph$a,net/minecraft/client/audio/SoundList$SoundEntry,net/minecraft/client/audio/SoundList$SoundEntry,,
class,,bph$a$a,net/minecraft/client/audio/SoundList$SoundEntry$Type,net/minecraft/client/audio/SoundList$SoundEntry$Type,,
class,,bpi,net/minecraft/client/audio/SoundListSerializer,net/minecraft/client/audio/SoundListSerializer,,
class,,bpj,net/minecraft/client/audio/ISound,net/minecraft/client/audio/ISound,,
class,,bpj$a,net/minecraft/client/audio/ISound$AttenuationType,net/minecraft/client/audio/ISound$AttenuationType,,
class,,bpk,net/minecraft/client/audio/ITickableSound,net/minecraft/client/audio/ITickableSound,,
class,,bpn,net/minecraft/server/integrated/IntegratedPlayerList,net/minecraft/server/integrated/IntegratedPlayerList,,
class,,bpo,net/minecraft/server/integrated/IntegratedServer,net/minecraft/server/integrated/IntegratedServer,,
class,,bpo$1,net/minecraft/server/integrated/IntegratedServer$1,net/minecraft/server/integrated/IntegratedServer$1,,
class,,bpo$2,net/minecraft/server/integrated/IntegratedServer$2,net/minecraft/server/integrated/IntegratedServer$2,,
class,,bpo$3,net/minecraft/server/integrated/IntegratedServer$3,net/minecraft/server/integrated/IntegratedServer$3,,
class,,bpp,net/minecraft/server/integrated/IntegratedServerCommandManager,net/minecraft/server/integrated/IntegratedServerCommandManager,,
class,,bpq,net/minecraft/client/network/LanServerDetector,net/minecraft/client/network/LanServerDetector,,
class,,bpq$a,net/minecraft/client/network/LanServerDetector$LanServer,net/minecraft/client/network/LanServerDetector$LanServer,,
class,,bpq$b,net/minecraft/client/network/LanServerDetector$ThreadLanServerFind,net/minecraft/client/network/LanServerDetector$ThreadLanServerFind,,
class,,bpq$c,net/minecraft/client/network/LanServerDetector$LanServerList,net/minecraft/client/network/LanServerDetector$LanServerList,,
class,,bpr,net/minecraft/client/multiplayer/ThreadLanServerPing,net/minecraft/client/multiplayer/ThreadLanServerPing,,
class,,bpv,net/minecraft/client/audio/MusicTicker,net/minecraft/client/audio/MusicTicker,,
class,,bpv$a,net/minecraft/client/audio/MusicTicker$MusicType,net/minecraft/client/audio/MusicTicker$MusicType,,
class,,bpw,net/minecraft/client/audio/SoundPoolEntry,net/minecraft/client/audio/SoundPoolEntry,,
class,,bpx,net/minecraft/client/audio/SoundManager,net/minecraft/client/audio/SoundManager,,
class,,bpx$1,net/minecraft/client/audio/SoundManager$1,net/minecraft/client/audio/SoundManager$1,,
class,,bpx$1$1,net/minecraft/client/audio/SoundManager$1$1,net/minecraft/client/audio/SoundManager$1$1,,
class,,bpx$2,net/minecraft/client/audio/SoundManager$2,net/minecraft/client/audio/SoundManager$2,,
class,,bpx$2$1,net/minecraft/client/audio/SoundManager$2$1,net/minecraft/client/audio/SoundManager$2$1,,
class,,bpx$a,net/minecraft/client/audio/SoundManager$SoundSystemStarterThread,net/minecraft/client/audio/SoundManager$SoundSystemStarterThread,,
class,,bpy,net/minecraft/client/audio/SoundEventAccessorComposite,net/minecraft/client/audio/SoundEventAccessorComposite,,
class,,bpz,net/minecraft/client/audio/SoundHandler,net/minecraft/client/audio/SoundHandler,,
class,,bpz$1,net/minecraft/client/audio/SoundHandler$1,net/minecraft/client/audio/SoundHandler$1,,
class,,bpz$2,net/minecraft/client/audio/SoundHandler$2,net/minecraft/client/audio/SoundHandler$2,,
class,,bpz$3,net/minecraft/client/audio/SoundHandler$3,net/minecraft/client/audio/SoundHandler$3,,
class,,bq,net/minecraft/command/server/CommandTestFor,net/minecraft/command/server/CommandTestFor,,
class,,bqa,net/minecraft/client/audio/SoundRegistry,net/minecraft/client/audio/SoundRegistry,,
class,,bqb,net/minecraft/client/audio/ISoundEventAccessor,net/minecraft/client/audio/ISoundEventAccessor,,
class,,bqc,net/minecraft/client/audio/SoundEventAccessor,net/minecraft/client/audio/SoundEventAccessor,,
class,,bqe,net/minecraft/client/stream/MetadataAchievement,net/minecraft/client/stream/MetadataAchievement,,
class,,bqf,net/minecraft/client/stream/MetadataCombat,net/minecraft/client/stream/MetadataCombat,,
class,,bqg,net/minecraft/client/stream/MetadataPlayerDeath,net/minecraft/client/stream/MetadataPlayerDeath,,
class,,bqh,net/minecraft/client/stream/Metadata,net/minecraft/client/stream/Metadata,,
class,,bqj,net/minecraft/client/stream/BroadcastController,net/minecraft/client/stream/BroadcastController,,
class,,bqj$1,net/minecraft/client/stream/BroadcastController$1,net/minecraft/client/stream/BroadcastController$1,,
class,,bqj$2,net/minecraft/client/stream/BroadcastController$2,net/minecraft/client/stream/BroadcastController$2,,
class,,bqj$3,net/minecraft/client/stream/BroadcastController$3,net/minecraft/client/stream/BroadcastController$3,,
class,,bqj$a,net/minecraft/client/stream/BroadcastController$BroadcastState,net/minecraft/client/stream/BroadcastController$BroadcastState,,
class,,bqj$b,net/minecraft/client/stream/BroadcastController$BroadcastListener,net/minecraft/client/stream/BroadcastController$BroadcastListener,,
class,,bqk,net/minecraft/client/stream/ChatController,net/minecraft/client/stream/ChatController,,
class,,bqk$1,net/minecraft/client/stream/ChatController$1,net/minecraft/client/stream/ChatController$1,,
class,,bqk$2,net/minecraft/client/stream/ChatController$2,net/minecraft/client/stream/ChatController$2,,
class,,bqk$a,net/minecraft/client/stream/ChatController$EnumChannelState,net/minecraft/client/stream/ChatController$EnumChannelState,,
class,,bqk$b,net/minecraft/client/stream/ChatController$ChatChannelListener,net/minecraft/client/stream/ChatController$ChatChannelListener,,
class,,bqk$c,net/minecraft/client/stream/ChatController$ChatState,net/minecraft/client/stream/ChatController$ChatState,,
class,,bqk$d,net/minecraft/client/stream/ChatController$EnumEmoticonMode,net/minecraft/client/stream/ChatController$EnumEmoticonMode,,
class,,bqk$e,net/minecraft/client/stream/ChatController$ChatListener,net/minecraft/client/stream/ChatController$ChatListener,,
class,,bql,net/minecraft/client/stream/IngestServerTester,net/minecraft/client/stream/IngestServerTester,,
class,,bql$1,net/minecraft/client/stream/IngestServerTester$1,net/minecraft/client/stream/IngestServerTester$1,,
class,,bql$2,net/minecraft/client/stream/IngestServerTester$2,net/minecraft/client/stream/IngestServerTester$2,,
class,,bql$3,net/minecraft/client/stream/IngestServerTester$3,net/minecraft/client/stream/IngestServerTester$3,,
class,,bql$a,net/minecraft/client/stream/IngestServerTester$IngestTestListener,net/minecraft/client/stream/IngestServerTester$IngestTestListener,,
class,,bql$b,net/minecraft/client/stream/IngestServerTester$IngestTestState,net/minecraft/client/stream/IngestServerTester$IngestTestState,,
class,,bqm,net/minecraft/client/stream/IStream,net/minecraft/client/stream/IStream,,
